1001,1475174347.743553,0,0.000000,1,1,1,10,1475174327.181396:1475174329.410598:1475174331.639711:1475174333.868861:1475174336.097877:1475174338.326849:1475174340.555890:1475174342.784929:1475174345.014032:1475174347.243253:,1475174327.397926:1475174329.645895:1475174331.853890:1475174334.093867:1475174336.229818:1475174338.565804:1475174340.781785:1475174342.989752:1475174345.205719:1475174347.453649:,1475174327.397926:1475174329.645895:1475174331.853890:1475174334.093867:1475174336.229818:1475174338.565804:1475174340.781785:1475174342.989752:1475174345.205719:1475174347.453649:,
1001,1475174374.086160,0,0.400000,1,1,1,10,1475174353.924078:1475174356.153346:1475174358.382276:1475174360.611374:1475174362.841413:1475174365.069506:1475174367.298619:1475174369.527762:1475174371.756821:1475174373.985867:,-1.000000:1475174354.149592:1475174356.293571:1475174358.661535:1475174360.901511:1475174363.101474:1475174365.317444:1475174367.645398:1475174369.829352:1475174372.029357:,-1.000000:1475174354.149592:1475174356.293571:1475174358.661535:1475174360.901511:1475174363.101474:1475174365.317444:1475174367.645398:1475174369.829352:1475174372.029357:,
1001,1475174404.339335,0,0.000000,0,1,0,10,1475174383.777266:1475174386.006366:1475174388.235441:1475174390.464533:1475174392.693609:1475174394.922705:1475174397.151780:1475174399.380864:1475174401.609947:1475174403.839033:,1475174383.989195:1475174386.245150:1475174388.493096:1475174390.701083:1475174392.885041:1475174395.117011:1475174397.396970:1475174399.340960:1475174401.916951:1475174404.124894:,1475174383.989195:1475174386.245150:1475174388.493096:1475174390.701083:1475174392.885041:1475174395.117011:1475174397.396970:1475174399.340960:1475174401.916951:1475174404.124894:,
1002,1475175183.927023,1,0.000000,1,0,1,5,1475175175.388773:1475175177.399230:1475175179.408637:1475175181.417606:1475175183.426682:,-1.000000:-1.000000:-1.000000:-1.000000:-1.000000:,-1.000000:-1.000000:-1.000000:-1.000000:-1.000000:,
1002,1475175227.284567,1,0.000000,0,1,0,5,1475175217.867881:1475175220.096983:1475175222.326063:1475175224.555153:1475175226.784247:,1475175218.209962:1475175220.289925:1475175222.713894:1475175224.785862:1475175226.961834:,1475175218.209962:1475175220.289925:1475175222.713894:1475175224.785862:1475175226.961834:,
1002,1475175257.089011,1,0.000000,1,1,0,5,1475175247.670308:1475175249.899401:1475175252.128498:1475175254.357572:1475175256.586667:,1475175247.889576:1475175249.993550:1475175252.049487:1475175254.553440:1475175256.801444:,1475175247.889576:1475175249.993550:1475175252.049487:1475175254.553440:1475175256.801444:,
1002,1475175299.578944,0,0.000000,0,1,0,10,1475175279.016830:1475175281.245912:1475175283.475010:1475175285.704098:1475175287.933184:1475175290.162264:1475175292.391351:1475175294.620438:1475175296.849523:1475175299.078626:,1475175279.241170:1475175281.433105:1475175283.481082:1475175285.833081:1475175288.193018:1475175290.344990:1475175292.640958:1475175294.840927:1475175297.192904:1475175299.336881:,1475175279.241170:1475175281.433105:1475175283.481082:1475175285.833081:1475175288.193018:1475175290.344990:1475175292.640958:1475175294.840927:1475175297.192904:1475175299.336881:,
1002,1475175328.617212,0,0.400000,1,1,0,10,1475175308.053005:1475175310.282100:1475175312.511188:1475175314.740269:1475175316.969363:1475175319.198453:1475175321.427527:1475175323.656609:1475175325.885692:1475175328.114781:,1475175308.360764:1475175310.464732:1475175312.624714:1475175314.944680:1475175317.200662:1475175319.432587:1475175321.632584:1475175323.896528:1475175326.144532:1475175328.248503:,1475175308.360764:1475175310.464732:1475175312.624714:1475175314.944680:1475175317.200662:1475175319.432587:1475175321.632584:1475175323.896528:1475175326.144532:1475175328.248503:,
1002,1475175356.387892,0,0.300000,1,1,0,10,1475175335.823705:1475175338.052805:1475175340.281893:1475175342.510962:1475175344.740044:1475175346.969120:1475175349.198243:1475175351.427301:1475175353.656378:1475175355.885470:,1475175335.808408:1475175338.232364:1475175340.488330:1475175342.760311:1475175345.056274:1475175347.128265:1475175349.608173:1475175351.696174:1475175353.960127:1475175356.248120:,1475175335.808408:1475175338.232364:1475175340.488330:1475175342.760311:1475175345.056274:1475175347.128265:1475175349.608173:1475175351.696174:1475175353.960127:1475175356.248120:,
1002,1475175384.255676,0,0.400000,1,1,0,10,1475175364.093595:1475175366.322682:1475175368.551775:1475175370.780877:1475175373.009941:1475175375.239018:1475175377.468109:1475175379.697188:1475175381.926291:1475175384.155369:,-1.000000:1475175364.344006:1475175366.511938:1475175368.799902:1475175371.031874:1475175373.263874:1475175375.487845:1475175377.711751:1475175380.039791:1475175382.319750:,-1.000000:1475175364.344006:1475175366.511938:1475175368.799902:1475175371.031874:1475175373.263874:1475175375.487845:1475175377.711751:1475175380.039791:1475175382.319750:,
1002,1475175408.960917,0,0.000000,1,0,1,10,1475175390.376150:1475175392.385648:1475175394.395717:1475175396.404739:1475175398.413839:1475175400.422966:1475175402.432127:1475175404.441339:1475175406.450510:1475175408.460592:,1475175390.671600:1475175392.639580:1475175394.743569:1475175396.695549:1475175398.671487:1475175400.895478:1475175402.639429:1475175404.687399:1475175406.679365:1475175408.711373:,1475175390.671600:1475175392.639580:1475175394.743569:1475175396.695549:1475175398.671487:1475175400.895478:1475175402.639429:1475175404.687399:1475175406.679365:1475175408.711373:,
1002,1475175434.826194,0,0.100000,1,1,0,10,1475175414.364096:1475175416.593176:1475175418.822277:1475175421.051332:1475175423.280426:1475175425.509520:1475175427.738597:1475175429.967681:1475175432.196785:1475175434.425865:,1475175414.511255:1475175416.727267:1475175418.951227:1475175421.247204:1475175423.399168:1475175425.719129:1475175427.871106:1475175430.111069:1475175432.439035:1475175434.591014:,1475175414.511255:1475175416.727267:1475175418.951227:1475175421.247204:1475175423.399168:1475175425.719129:1475175427.871106:1475175430.111069:1475175432.439035:1475175434.591014:,
1002,1475175463.522997,0,0.300000,1,1,0,10,1475175443.260923:1475175445.490006:1475175447.719088:1475175449.948177:1475175452.177267:1475175454.406346:1475175456.635450:1475175458.864522:1475175461.093614:1475175463.322684:,-1.000000:1475175443.462856:1475175445.774756:1475175449.950762:1475175452.206770:1475175454.478734:1475175456.702692:-1.000000:1475175459.086674:1475175461.302622:,-1.000000:1475175443.462856:1475175447.846801:1475175449.950762:1475175452.206770:1475175454.478734:1475175456.702692:-1.000000:1475175459.086674:1475175463.374604:,
1002,1475175491.839970,0,0.100000,1,1,0,10,1475175471.275392:1475175473.504494:1475175475.733595:1475175477.962671:1475175480.191745:1475175482.420817:1475175484.649912:1475175486.879008:1475175489.108099:1475175491.337174:,1475175471.518445:1475175473.742431:1475175475.878440:1475175478.206407:1475175480.390397:1475175482.686343:1475175485.054316:1475175487.150280:1475175489.566203:1475175491.598187:,1475175471.518445:1475175473.742431:1475175475.878440:1475175478.206407:1475175480.390397:1475175482.686343:1475175485.054316:1475175487.150280:1475175489.566203:1475175491.598187:,
1002,1475175522.315415,0,0.000000,1,1,0,10,1475175501.751156:1475175503.980275:1475175506.209333:1475175508.438426:1475175510.667501:1475175512.896590:1475175515.125669:1475175517.354775:1475175519.583845:1475175521.812935:,1475175502.014071:1475175504.118045:1475175506.534006:1475175508.653979:1475175510.893940:1475175513.157920:1475175515.381844:1475175517.565855:1475175519.877794:1475175522.085794:,1475175502.014071:1475175504.118045:1475175506.534006:1475175508.653979:1475175510.893940:1475175513.157920:1475175515.381844:1475175517.565855:1475175519.877794:1475175522.085794:,
1002,1475175550.004853,0,0.000000,1,1,0,10,1475175529.440581:1475175531.669676:1475175533.898758:1475175536.127822:1475175538.356931:1475175540.586015:1475175542.815080:1475175545.044183:1475175547.273256:1475175549.502342:,1475175529.733689:1475175531.989618:1475175534.117614:1475175536.501582:1475175538.605551:1475175540.917515:1475175543.061499:1475175545.325476:1475175547.605435:1475175549.565305:,1475175529.733689:1475175531.989618:1475175534.117614:1475175536.501582:1475175538.605551:1475175540.917515:1475175543.061499:1475175545.325476:1475175547.605435:1475175549.565305:,
1003,1475175720.791419,1,0.000000,1,0,1,5,1475175712.249975:1475175714.264996:1475175716.274065:1475175718.282621:1475175720.290967:,1475175712.563176:1475175714.539149:1475175716.451093:1475175718.379095:1475175720.362952:,1475175712.563176:1475175714.539149:1475175716.451093:1475175718.379095:1475175720.362952:,
1003,1475175740.892504,1,0.000000,0,1,0,5,1475175731.475868:1475175733.704962:1475175735.934032:1475175738.163122:1475175740.392240:,1475175731.714906:1475175733.778853:1475175735.962815:1475175738.354787:1475175740.522761:,1475175731.714906:1475175733.778853:1475175735.962815:1475175738.354787:1475175740.522761:,
1003,1475175757.740471,1,0.000000,1,1,1,5,1475175748.323873:1475175750.553159:1475175752.782157:1475175755.011169:1475175757.240198:,1475175748.554690:1475175750.698624:1475175752.938590:1475175755.058583:1475175757.314569:,1475175748.554690:1475175750.698624:1475175752.938590:1475175755.058583:1475175757.314569:,
1003,1475175789.888348,0,0.100000,1,1,1,10,1475175769.426222:1475175771.655282:1475175773.884246:1475175776.113520:1475175778.342447:1475175780.571519:1475175782.800903:1475175785.029733:1475175787.259436:1475175789.488070:,1475175769.506276:1475175771.674362:1475175773.906333:1475175776.130313:1475175778.410269:1475175780.602251:1475175782.762214:1475175785.050064:1475175787.258101:1475175789.490112:,1475175769.506276:1475175771.674362:1475175773.906333:1475175776.130313:1475175778.410269:1475175780.602251:1475175782.762214:1475175785.050064:1475175787.258101:1475175789.490112:,
1003,1475175817.403420,0,0.000000,1,1,1,10,1475175796.841293:1475175799.070637:1475175801.299517:1475175803.528892:1475175805.757665:1475175807.986779:1475175810.216201:1475175812.445110:1475175814.674183:1475175816.903143:,1475175797.034017:1475175799.217985:1475175801.385955:1475175803.649891:1475175805.873897:1475175808.089862:1475175810.265840:1475175812.553779:1475175814.761778:1475175817.001733:,1475175797.034017:1475175799.217985:1475175801.385955:1475175803.649891:1475175805.873897:1475175808.089862:1475175810.265840:1475175812.553779:1475175814.761778:1475175817.001733:,
1003,1475175846.427599,0,0.300000,1,1,1,10,1475175825.811456:1475175828.039667:1475175830.268724:1475175832.498296:1475175834.726818:1475175836.955915:1475175839.185398:1475175841.414578:1475175843.643265:1475175845.872254:,1475175826.065624:1475175828.065591:1475175830.489525:1475175832.753524:1475175834.993504:1475175837.161472:1475175839.385431:1475175841.625399:1475175843.793365:1475175846.073348:,1475175826.065624:1475175828.065591:1475175830.489525:1475175832.753524:1475175834.993504:1475175837.161472:1475175839.385431:1475175841.625399:1475175843.793365:1475175846.073348:,
1003,1475175873.432413,0,0.300000,1,1,1,10,1475175853.170544:1475175855.399430:1475175857.628484:1475175859.857570:1475175862.086701:1475175864.316097:1475175866.544972:1475175868.773994:1475175871.003476:1475175873.232140:,1475175853.249245:1475175855.593225:-1.000000:1475175857.905191:-1.000000:1475175862.313130:1475175864.521099:1475175868.905022:-1.000000:1475175871.209007:,1475175853.249245:1475175855.593225:-1.000000:1475175860.057166:-1.000000:1475175862.313130:1475175866.745073:1475175868.905022:-1.000000:1475175873.416963:,
1003,1475175901.530424,0,0.100000,1,1,1,10,1475175880.913348:1475175883.142459:1475175885.371552:1475175887.600816:1475175889.829721:1475175892.058765:1475175894.288010:1475175896.517120:1475175898.746440:1475175900.975134:,1475175881.088858:1475175883.320841:1475175885.400781:1475175887.704732:1475175889.992731:1475175892.120662:1475175894.472676:1475175896.664613:1475175898.864615:1475175901.080576:,1475175881.088858:1475175883.320841:1475175885.400781:1475175887.704732:1475175889.992731:1475175892.120662:1475175894.472676:1475175896.664613:1475175898.864615:1475175901.080576:,
1003,1475175929.866108,0,0.000000,1,0,1,10,1475175911.278792:1475175913.288353:1475175915.297734:1475175917.307479:1475175919.316860:1475175921.326133:1475175923.335736:1475175925.346707:1475175927.356110:1475175929.365835:,1475175911.408444:1475175913.408419:1475175915.416388:1475175917.440355:1475175919.424335:1475175921.464307:1475175923.464285:1475175925.392250:1475175927.448192:1475175929.424198:,1475175911.408444:1475175913.408419:1475175915.416388:1475175917.440355:1475175919.424335:1475175921.464307:1475175923.464285:1475175925.392250:1475175927.448192:1475175929.424198:,
1003,1475175955.755373,0,0.000000,0,1,0,10,1475175935.193334:1475175937.422417:1475175939.651525:1475175941.880612:1475175944.109690:1475175946.338780:1475175948.567847:1475175950.796930:1475175953.026017:1475175955.255120:,1475175935.408059:1475175937.536034:1475175939.744016:1475175942.007965:1475175944.263938:1475175946.519922:1475175948.759889:1475175951.023859:1475175953.023820:1475175955.367801:,1475175935.408059:1475175937.536034:1475175939.744016:1475175942.007965:1475175944.263938:1475175946.519922:1475175948.759889:1475175951.023859:1475175953.023820:1475175955.367801:,
1003,1475175984.248104,0,0.000000,1,1,1,10,1475175963.686023:1475175965.915461:1475175968.144185:1475175970.373438:1475175972.602543:1475175974.831475:1475175977.060655:1475175979.289621:1475175981.518691:1475175983.747826:,1475175963.735733:1475175965.959692:1475175968.303665:1475175970.503632:1475175972.687606:1475175975.007545:1475175977.127541:1475175979.383515:1475175981.623470:1475175983.823452:,1475175963.735733:1475175965.959692:1475175968.303665:1475175970.503632:1475175972.687606:1475175975.007545:1475175977.127541:1475175979.383515:1475175981.623470:1475175983.823452:,
1003,1475176009.642945,0,0.400000,1,1,1,10,1475175989.025820:1475175991.254886:1475175993.484234:1475175995.713559:1475175997.942184:1475176000.171348:1475176002.400355:1475176004.629450:1475176006.858537:1475176009.087587:,1475175989.119398:1475175991.431338:1475175993.935307:1475175995.815259:1475175998.071259:1475176000.303225:1475176002.567205:1475176004.799174:1475176006.951134:1475176009.183108:,1475175989.119398:1475175991.431338:1475175993.935307:1475175995.815259:1475175998.071259:1475176000.303225:1475176002.567205:1475176004.799174:1475176006.951134:1475176009.183108:,
1003,1475176036.051055,0,0.400000,1,1,1,10,1475176015.889071:1475176018.118334:1475176020.347270:1475176022.576362:1475176024.805401:1475176027.034486:1475176029.263630:1475176031.492670:1475176033.721730:1475176035.950782:,-1.000000:1475176015.991009:1475176018.342979:1475176020.542958:1475176022.742904:1475176025.046861:1475176027.270830:1475176029.478835:1475176031.734795:1475176033.974778:,-1.000000:1475176015.991009:1475176018.342979:1475176020.542958:1475176022.742904:1475176025.046861:1475176027.270830:1475176029.478835:1475176031.734795:1475176033.974778:,
1004,1475176210.951366,1,0.000000,1,0,1,5,1475176202.416577:1475176204.424984:1475176206.433791:1475176208.442277:1475176210.451068:,1475176202.756483:1475176204.764453:1475176206.676390:1475176208.668402:1475176210.884367:,1475176202.756483:1475176204.764453:1475176206.676390:1475176208.668402:1475176210.884367:,
1004,1475176228.378716,1,0.000000,0,1,0,5,1475176218.962122:1475176221.191206:1475176223.420310:1475176225.649386:1475176227.878458:,1475176219.268230:1475176221.348197:1475176223.676152:1475176225.876113:1475176227.876092:,1475176219.268230:1475176221.348197:1475176223.676152:1475176225.876113:1475176227.876092:,
1004,1475176247.153753,1,0.000000,1,1,0,5,1475176237.735198:1475176239.964298:1475176242.193382:1475176244.422455:1475176246.651551:,1475176238.012010:1475176240.147940:1475176242.139937:1475176244.371912:1475176246.811881:,1475176238.012010:1475176240.147940:1475176242.139937:1475176244.371912:1475176246.811881:,
1004,1475176277.176920,0,0.100000,1,1,0,10,1475176256.612762:1475176258.841869:1475176261.070945:1475176263.300018:1475176265.529112:1475176267.758208:1475176269.987284:1475176272.216388:1475176274.445452:1475176276.674532:,1475176256.835738:1475176259.155710:1475176261.315663:1475176263.139622:1475176265.387620:1475176267.899592:1475176270.131572:1475176272.315545:1475176274.419503:1475176276.675467:,1475176256.835738:1475176259.155710:1475176261.315663:1475176263.139622:1475176265.387620:1475176267.899592:1475176270.131572:1475176272.315545:1475176274.419503:1475176276.675467:,
1004,1475176304.546797,0,0.000000,1,0,1,10,1475176285.967565:1475176287.976786:1475176289.985359:1475176291.993879:1475176294.002382:1475176296.010777:1475176298.019787:1475176300.029013:1475176302.038004:1475176304.046520:,1475176286.187341:1475176288.403303:1475176290.331298:1475176292.331259:1475176294.275206:1475176296.427215:1475176298.139178:1475176300.267168:1475176302.267135:1475176304.123115:,1475176286.187341:1475176288.403303:1475176290.331298:1475176292.331259:1475176294.275206:1475176296.427215:1475176298.139178:1475176300.267168:1475176302.267135:1475176304.123115:,
1004,1475176335.028421,0,0.300000,1,1,0,10,1475176314.766358:1475176316.995461:1475176319.224536:1475176321.453624:1475176323.682700:1475176325.911797:1475176328.140872:1475176330.369969:1475176332.599040:1475176334.828131:,1475176314.842962:1475176316.882930:1475176319.114898:1475176321.586864:1475176323.722846:1475176325.786817:1475176327.970786:1475176330.242749:1475176332.514692:1475176334.946699:,1475176314.842962:1475176316.882930:1475176319.114898:1475176321.586864:1475176323.722846:1475176325.786817:1475176327.970786:1475176330.242749:1475176332.514692:1475176334.946699:,
1004,1475176364.540758,0,0.000000,1,1,0,10,1475176343.976675:1475176346.205755:1475176348.434853:1475176350.663939:1475176352.893015:1475176355.122092:1475176357.351183:1475176359.580267:1475176361.809363:1475176364.038438:,1475176343.994558:1475176346.250528:1475176348.666516:1475176350.866473:1475176353.050438:1475176355.154414:1475176357.570395:1475176359.530359:1475176362.002320:1475176364.210301:,1475176343.994558:1475176346.250528:1475176348.666516:1475176350.866473:1475176353.050438:1475176355.154414:1475176357.570395:1475176359.530359:1475176362.002320:1475176364.210301:,
1004,1475176393.836662,0,0.400000,1,1,0,10,1475176373.674591:1475176375.903672:1475176378.132763:1475176380.361841:1475176382.590940:1475176384.820021:1475176387.049111:1475176389.278201:1475176391.507271:1475176393.736372:,1475176373.442119:1475176375.746143:1475176377.890116:-1.000000:1475176382.362048:1475176384.650021:1475176386.809985:1475176389.057946:1475176391.393925:1475176393.609898:,1475176373.442119:1475176375.746143:1475176377.890116:-1.000000:1475176382.362048:1475176384.650021:1475176386.809985:1475176389.057946:1475176391.393925:1475176393.609898:,
1004,1475176420.746359,0,0.100000,1,1,0,10,1475176400.284293:1475176402.513383:1475176404.742475:1475176406.971554:1475176409.200657:1475176411.429738:1475176413.658813:1475176415.887890:1475176418.116985:1475176420.346070:,1475176400.217776:1475176402.489755:1475176404.569743:1475176406.761718:1475176409.097685:1475176411.329659:1475176413.025637:1475176415.889605:1475176418.009553:1475176420.705530:,1475176400.217776:1475176402.489755:1475176404.569743:1475176406.761718:1475176409.097685:1475176411.329659:1475176413.025637:1475176415.889605:1475176418.009553:1475176420.705530:,
1004,1475176446.331980,0,0.300000,1,1,0,10,1475176425.767844:1475176427.996943:1475176430.226026:1475176432.455104:1475176434.684199:1475176436.913299:1475176439.142380:1475176441.371473:1475176443.600543:1475176445.829633:,1475176425.753468:1475176427.889445:1475176430.105408:1475176432.281371:1475176434.625254:1475176436.929317:1475176439.025282:1475176441.225252:1475176443.473224:1475176445.601077:,1475176425.753468:1475176427.889445:1475176430.105408:1475176432.281371:1475176434.625254:1475176436.929317:1475176439.025282:1475176441.225252:1475176443.473224:1475176445.601077:,
1004,1475176472.895309,0,0.000000,1,1,0,10,1475176452.331105:1475176454.560223:1475176456.789313:1475176459.018382:1475176461.247461:1475176463.476555:1475176465.705637:1475176467.934730:1475176470.163812:1475176472.392908:,1475176452.297105:1475176454.465093:1475176456.729041:1475176459.009027:1475176461.160988:1475176463.384947:1475176465.536932:1475176467.848897:1475176470.080863:1475176472.536803:,1475176452.297105:1475176454.465093:1475176456.729041:1475176459.009027:1475176461.160988:1475176463.384947:1475176465.536932:1475176467.848897:1475176470.080863:1475176472.536803:,
1004,1475176498.692597,0,0.400000,1,1,0,10,1475176478.128138:1475176480.357231:1475176482.586336:1475176484.815401:1475176487.044481:1475176489.273578:1475176491.502670:1475176493.731751:1475176495.960839:1475176498.189910:,1475176478.448762:1475176480.176741:1475176482.488700:1475176484.760638:1475176486.968643:1475176489.160604:-1.000000:1475176493.608545:1475176495.792521:1475176498.288494:,1475176478.448762:1475176480.176741:1475176482.488700:1475176484.760638:1475176486.968643:1475176489.160604:-1.000000:1475176493.608545:1475176495.792521:1475176498.288494:,
1004,1475176524.452372,0,0.000000,0,1,0,10,1475176503.890345:1475176506.119435:1475176508.348517:1475176510.577600:1475176512.806693:1475176515.035774:1475176517.264854:1475176519.493962:1475176521.723029:1475176523.952110:,1475176503.768380:1475176505.984353:1475176508.312311:1475176510.480311:1475176512.856250:1475176515.024220:1475176517.184183:1475176519.384166:1475176521.680146:1475176523.992107:,1475176503.768380:1475176505.984353:1475176508.312311:1475176510.480311:1475176512.856250:1475176515.024220:1475176517.184183:1475176519.384166:1475176521.680146:1475176523.992107:,
1006,1475176862.753114,1,0.000000,1,0,1,5,1475176854.211102:1475176856.225894:1475176858.235240:1475176860.243689:1475176862.252627:,1475176854.555679:1475176856.419661:1475176858.411639:1475176860.411612:1475176862.331621:,1475176854.555679:1475176856.419661:1475176858.411639:1475176860.411612:1475176862.331621:,
1006,1475176883.381113,1,0.000000,0,1,0,5,1475176873.964459:1475176876.193562:1475176878.422644:1475176880.651722:1475176882.880822:,-1.000000:1475176876.075425:1475176878.339370:1475176880.867333:1475176883.275318:,-1.000000:1475176876.075425:1475176878.339370:1475176880.867333:1475176883.275318:,
1006,1475176899.938724,1,0.000000,1,1,0,5,1475176890.520078:1475176892.749164:1475176894.978246:1475176897.207341:1475176899.436420:,1475176890.779239:1475176893.059206:1475176895.155187:1475176897.219136:1475176899.611113:,1475176890.779239:1475176893.059206:1475176895.155187:1475176897.219136:1475176899.611113:,
1006,1475176932.272095,0,0.100000,1,1,0,10,1475176911.708000:1475176913.937109:1475176916.166181:1475176918.395265:1475176920.624361:1475176922.853446:1475176925.082538:1475176927.311647:1475176929.540722:1475176931.769829:,1475176911.890913:1475176913.938923:1475176916.170902:1475176918.506873:1475176920.674847:1475176923.074822:1475176925.418761:1475176927.322777:1475176929.538745:1475176931.834727:,1475176911.890913:1475176913.938923:1475176916.170902:1475176918.506873:1475176920.674847:1475176923.074822:1475176925.418761:1475176927.322777:1475176929.538745:1475176931.834727:,
1006,1475176961.621723,0,0.000000,1,1,0,10,1475176941.057688:1475176943.286796:1475176945.515888:1475176947.744996:1475176949.974056:1475176952.203153:1475176954.432239:1475176956.661338:1475176958.890418:1475176961.119511:,1475176941.130636:1475176943.298601:1475176945.482575:1475176947.778563:1475176949.938530:1475176952.378466:1475176954.434402:1475176956.898411:1475176959.138416:1475176961.042413:,1475176941.130636:1475176943.298601:1475176945.482575:1475176947.778563:1475176949.938530:1475176952.378466:1475176954.434402:1475176956.898411:1475176959.138416:1475176961.042413:,
1006,1475176990.878483,0,0.300000,1,1,0,10,1475176970.616369:1475176972.845470:1475176975.074550:1475176977.303655:1475176979.532741:1475176981.761859:1475176983.990915:1475176986.220013:1475176988.449113:1475176990.678194:,1475176970.482312:1475176972.794272:1475176975.138254:1475176977.322220:1475176979.650199:1475176981.922170:1475176983.986152:1475176986.306129:1475176988.450094:1475176990.722072:,1475176970.482312:1475176972.794272:1475176975.138254:1475176977.322220:1475176979.650199:1475176981.922170:1475176983.986152:1475176986.306129:1475176988.450094:1475176990.722072:,
